,snapshot,component_pv,fieldtype_pv,field_pv,value_pv,mode_pv,component_load,fieldtype_load,field_load,value_load,mode_load
2051,t2052,pv,exp,value,3.1561222035121483,primal,load,exp,value,3.4438763087411735,primal
2052,t2053,pv,exp,value,3.2162617272071206,primal,load,exp,value,3.2630874117360604,primal
2053,t2054,pv,exp,value,3.0502766418089964,primal,load,exp,value,3.2587046505965422,primal
2054,t2055,pv,exp,value,2.5246572047149387,primal,load,exp,value,3.2337472607742876,primal
2055,t2056,pv,exp,value,1.734423863363002,primal,load,exp,value,3.3341855368882394,primal
2056,t2057,pv,exp,value,0.9285542458503728,primal,load,exp,value,3.5114438763087414,primal
2057,t2058,pv,exp,value,0.3295645898484484,primal,load,exp,value,3.7444606768931092,primal
2058,t2059,pv,exp,value,0.04089487611258119,primal,load,exp,value,3.889335281227173,primal
2059,t2060,pv,exp,value,0.0,primal,load,exp,value,3.8339420501582664,primal
2060,t2061,pv,exp,value,0.0,primal,load,exp,value,3.622717311906501,primal
2061,t2062,pv,exp,value,0.0,primal,load,exp,value,3.356829802775749,primal
2062,t2063,pv,exp,value,0.0,primal,load,exp,value,3.2275383491599707,primal
2063,t2064,pv,exp,value,0.0,primal,load,exp,value,2.9963476990504017,primal
2064,t2065,pv,exp,value,0.0,primal,load,exp,value,2.8283418553688824,primal
2065,t2066,pv,exp,value,0.0,primal,load,exp,value,2.7332602873143412,primal
2066,t2067,pv,exp,value,0.0,primal,load,exp,value,2.703798392987582,primal
2067,t2068,pv,exp,value,0.0,primal,load,exp,value,2.6934502069637207,primal
2068,t2069,pv,exp,value,0.0,primal,load,exp,value,2.7596785975164355,primal
2069,t2070,pv,exp,value,0.012027904738994465,primal,load,exp,value,3.0782809836863887,primal
2070,t2071,pv,exp,value,0.18162136155881647,primal,load,exp,value,3.560019478938398,primal
2071,t2072,pv,exp,value,0.5460668751503488,primal,load,exp,value,3.8433162892622352,primal
2072,t2073,pv,exp,value,1.1799374548953572,primal,load,exp,value,3.8802045288531772,primal
2073,t2074,pv,exp,value,1.8535001202790475,primal,load,exp,value,3.728025322619917,primal
2074,t2075,pv,exp,value,2.393553043059899,primal,load,exp,value,3.577063550036523,primal
2075,t2076,pv,exp,value,2.721914842434448,primal,load,exp,value,3.4600681762843926,primal
2076,t2077,pv,exp,value,2.720712051960548,primal,load,exp,value,3.264791818845873,primal
2077,t2078,pv,exp,value,2.3658888621602117,primal,load,exp,value,3.2347212076941805,primal
2078,t2079,pv,exp,value,1.747654558575896,primal,load,exp,value,3.237521305088873,primal
2079,t2080,pv,exp,value,1.141448159730575,primal,load,exp,value,3.3380813245678107,primal
2080,t2081,pv,exp,value,0.5857589607890306,primal,load,exp,value,3.494399805210616,primal
2081,t2082,pv,exp,value,0.22853019004089486,primal,load,exp,value,3.697954711468225,primal
2082,t2083,pv,exp,value,0.04089487611258119,primal,load,exp,value,3.8436815193571947,primal
2083,t2084,pv,exp,value,0.0,primal,load,exp,value,3.7867056245434623,primal
2084,t2085,pv,exp,value,0.0,primal,load,exp,value,3.5881421962503044,primal
2085,t2086,pv,exp,value,0.0,primal,load,exp,value,3.3217677136596055,primal
2086,t2087,pv,exp,value,0.0,primal,load,exp,value,3.1744582420258096,primal
2087,t2088,pv,exp,value,0.0,primal,load,exp,value,2.939980521061602,primal
2088,t2089,pv,exp,value,0.0,primal,load,exp,value,2.7705137570002436,primal
2089,t2090,pv,exp,value,0.0,primal,load,exp,value,2.644509374239104,primal
2090,t2091,pv,exp,value,0.0,primal,load,exp,value,2.597881665449233,primal
2091,t2092,pv,exp,value,0.0,primal,load,exp,value,2.5797419040662284,primal
2092,t2093,pv,exp,value,0.0,primal,load,exp,value,2.669953737521305,primal
2093,t2094,pv,exp,value,0.018041857108491703,primal,load,exp,value,3.0054784514243975,primal
2094,t2095,pv,exp,value,0.1960548472456098,primal,load,exp,value,3.5045045045045042,primal
2095,t2096,pv,exp,value,0.6230454654799135,primal,load,exp,value,3.776479181884587,primal
2096,t2097,pv,exp,value,1.3892229973538608,primal,load,exp,value,3.8345507669831997,primal
2097,t2098,pv,exp,value,2.0832331007938416,primal,load,exp,value,3.7279035792549307,primal
2098,t2099,pv,exp,value,2.4548953572287706,primal,load,exp,value,3.607621134648162,primal
2099,t2100,pv,exp,value,2.5258599951888385,primal,load,exp,value,3.5144874604334064,primal
2100,t2101,pv,exp,value,2.159008900649507,primal,load,exp,value,3.4562941319698077,primal
2101,t2102,pv,exp,value,1.6478229492422418,primal,load,exp,value,3.467372778183589,primal
2102,t2103,pv,exp,value,1.2593216261727207,primal,load,exp,value,3.479668858047236,primal
2103,t2104,pv,exp,value,0.858792398364205,primal,load,exp,value,3.508156805454103,primal
2104,t2105,pv,exp,value,0.48472456098147704,primal,load,exp,value,3.6025079133187243,primal
2105,t2106,pv,exp,value,0.21289391388020207,primal,load,exp,value,3.7292427562697834,primal
2106,t2107,pv,exp,value,0.04450324753427953,primal,load,exp,value,3.8339420501582664,primal
2107,t2108,pv,exp,value,0.0,primal,load,exp,value,3.7896274653031408,primal
2108,t2109,pv,exp,value,0.0,primal,load,exp,value,3.598612125639153,primal
2109,t2110,pv,exp,value,0.0,primal,load,exp,value,3.3350377404431457,primal
2110,t2111,pv,exp,value,0.0,primal,load,exp,value,3.1896761626491354,primal
2111,t2112,pv,exp,value,0.0,primal,load,exp,value,2.957511565619674,primal
2112,t2113,pv,exp,value,0.0,primal,load,exp,value,2.780253226199172,primal
2113,t2114,pv,exp,value,0.0,primal,load,exp,value,2.638422205989773,primal
2114,t2115,pv,exp,value,0.0,primal,load,exp,value,2.5936206476747015,primal
2115,t2116,pv,exp,value,0.0,primal,load,exp,value,2.573289505721938,primal
2116,t2117,pv,exp,value,0.0,primal,load,exp,value,2.70172875578281,primal
2117,t2118,pv,exp,value,0.021650228530190038,primal,load,exp,value,2.973459946432919,primal
2118,t2119,pv,exp,value,0.2140967043541015,primal,load,exp,value,3.438763087411736,primal
2119,t2120,pv,exp,value,0.6603319701707964,primal,load,exp,value,3.712076941806672,primal
2120,t2121,pv,exp,value,1.380803464036565,primal,load,exp,value,3.8015583150718286,primal
2121,t2122,pv,exp,value,2.038729853259562,primal,load,exp,value,3.710981251521792,primal
2122,t2123,pv,exp,value,2.460909309598268,primal,load,exp,value,3.584733382030679,primal
2123,t2124,pv,exp,value,2.6918450805869614,primal,load,exp,value,3.4330411492573654,primal
2124,t2125,pv,exp,value,2.7543901852297332,primal,load,exp,value,3.2055028000973946,primal
2125,t2126,pv,exp,value,2.662978109213375,primal,load,exp,value,3.1225955685415148,primal
2126,t2127,pv,exp,value,2.2985325956218428,primal,load,exp,value,3.1055514974433898,primal
2127,t2128,pv,exp,value,1.7248015395718066,primal,load,exp,value,3.1552227903579255,primal
2128,t2129,pv,exp,value,1.025980274236228,primal,load,exp,value,3.31872412953494,primal
2129,t2130,pv,exp,value,0.3969208563868174,primal,load,exp,value,3.517044071098125,primal
2130,t2131,pv,exp,value,0.0541255713254751,primal,load,exp,value,3.643535427319211,primal
2131,t2132,pv,exp,value,0.0,primal,load,exp,value,3.5804723642561482,primal
2132,t2133,pv,exp,value,0.0,primal,load,exp,value,3.3914049184319457,primal
2133,t2134,pv,exp,value,0.0,primal,load,exp,value,3.1313610908205503,primal
2134,t2135,pv,exp,value,0.0,primal,load,exp,value,3.0119308497686874,primal
2135,t2136,pv,exp,value,0.0,primal,load,exp,value,2.810810810810811,primal
2136,t2137,pv,exp,value,0.0,primal,load,exp,value,2.628074019965912,primal
2137,t2138,pv,exp,value,0.0,primal,load,exp,value,2.498417336255174,primal
2138,t2139,pv,exp,value,0.0,primal,load,exp,value,2.4268322376430485,primal
2139,t2140,pv,exp,value,0.0,primal,load,exp,value,2.3858047236425612,primal
2140,t2141,pv,exp,value,0.0,primal,load,exp,value,2.405770635500365,primal
2141,t2142,pv,exp,value,0.02525859995188838,primal,load,exp,value,2.538227416605795,primal
2142,t2143,pv,exp,value,0.19966321866730813,primal,load,exp,value,2.6971025079133186,primal
2143,t2144,pv,exp,value,0.6182343035843156,primal,load,exp,value,2.8601168736303872,primal
2144,t2145,pv,exp,value,1.3555448640846766,primal,load,exp,value,3.0047479912344777,primal
2145,t2146,pv,exp,value,2.1121000721674283,primal,load,exp,value,3.0998295592890184,primal
2146,t2147,pv,exp,value,2.69545345200866,primal,load,exp,value,3.054175797419041,primal
2147,t2148,pv,exp,value,3.191003127255232,primal,load,exp,value,2.994034575115656,primal
2148,t2149,pv,exp,value,3.3942747173442385,primal,load,exp,value,2.8463598733869007,primal
2149,t2150,pv,exp,value,3.299254269906182,primal,load,exp,value,2.6988069150231313,primal
2150,t2151,pv,exp,value,2.7856627375511183,primal,load,exp,value,2.6481616751887023,primal
2151,t2152,pv,exp,value,1.871541977387539,primal,load,exp,value,2.6921110299488675,primal
2152,t2153,pv,exp,value,1.0416165503969208,primal,load,exp,value,2.833333333333333,primal
2153,t2154,pv,exp,value,0.4149627134953091,primal,load,exp,value,3.063915266617969,primal
2154,t2155,pv,exp,value,0.06013952369497234,primal,load,exp,value,3.159118578037497,primal
2155,t2156,pv,exp,value,0.0,primal,load,exp,value,3.1113951789627463,primal
2156,t2157,pv,exp,value,0.0,primal,load,exp,value,2.9827124421719016,primal
2157,t2158,pv,exp,value,0.0,primal,load,exp,value,2.803384465546628,primal
2158,t2159,pv,exp,value,0.0,primal,load,exp,value,2.751887022157292,primal
2159,t2160,pv,exp,value,0.0,primal,load,exp,value,2.561845629413197,primal
2160,t2161,pv,exp,value,0.0,primal,load,exp,value,2.396518139761383,primal
2161,t2162,pv,exp,value,0.0,primal,load,exp,value,2.257974190406623,primal
2162,t2163,pv,exp,value,0.0,primal,load,exp,value,2.1733625517409303,primal
2163,t2164,pv,exp,value,0.0,primal,load,exp,value,2.192354516678841,primal
2164,t2165,pv,exp,value,0.0,primal,load,exp,value,2.2365473581689796,primal
2165,t2166,pv,exp,value,0.03006976184748617,primal,load,exp,value,2.334307280253226,primal
2166,t2167,pv,exp,value,0.2393553043059899,primal,load,exp,value,2.4694424153883614,primal
2167,t2168,pv,exp,value,0.7661775318739474,primal,load,exp,value,2.596664231799367,primal
2168,t2169,pv,exp,value,1.5949001683906663,primal,load,exp,value,2.6477964450937423,primal
2169,t2170,pv,exp,value,0.0,primal,load,exp,value,2.6336742147552963,primal
2170,t2171,pv,exp,value,0.0,primal,load,exp,value,2.6710494278061847,primal
2171,t2172,pv,exp,value,0.0,primal,load,exp,value,2.5276357438519605,primal
2172,t2173,pv,exp,value,0.9607138722753235,primal,load,exp,value,2.416484051619187,primal
2173,t2174,pv,exp,value,2.358899439980521,primal,load,exp,value,2.358899439980521,primal
2174,t2175,pv,exp,value,0.0,primal,load,exp,value,2.378134891648405,primal
2175,t2176,pv,exp,value,1.650228530190041,primal,load,exp,value,2.462746530314098,primal
2176,t2177,pv,exp,value,0.9117151792157806,primal,load,exp,value,2.6387874360847334,primal
2177,t2178,pv,exp,value,0.36203993264373346,primal,load,exp,value,2.8548819089359627,primal
2178,t2179,pv,exp,value,0.06254510464277123,primal,load,exp,value,2.9074750426101774,primal
2179,t2180,pv,exp,value,0.0,primal,load,exp,value,2.864621378134892,primal
2180,t2181,pv,exp,value,0.0,primal,load,exp,value,2.7086681275870466,primal
2181,t2182,pv,exp,value,0.0,primal,load,exp,value,2.7055028000973946,primal
2182,t2183,pv,exp,value,0.0,primal,load,exp,value,2.5295836376917458,primal
2183,t2184,pv,exp,value,0.0,primal,load,exp,value,2.347699050401753,primal
2184,t2185,pv,exp,value,0.0,primal,load,exp,value,2.237399561723886,primal
2185,t2186,pv,exp,value,0.0,primal,load,exp,value,2.1988069150231313,primal
2186,t2187,pv,exp,value,0.0,primal,load,exp,value,2.1496225955685415,primal
2187,t2188,pv,exp,value,0.0,primal,load,exp,value,2.180788897005113,primal
2188,t2189,pv,exp,value,0.0,primal,load,exp,value,2.252617482347212,primal
2189,t2190,pv,exp,value,0.042097666586480634,primal,load,exp,value,2.3968833698563428,primal
2190,t2191,pv,exp,value,0.2549915804666827,primal,load,exp,value,2.4656683710737766,primal
2191,t2192,pv,exp,value,0.7685831128217464,primal,load,exp,value,2.565984903822742,primal
2192,t2193,pv,exp,value,1.5924945874428675,primal,load,exp,value,2.6705624543462383,primal
2193,t2194,pv,exp,value,2.393553043059899,primal,load,exp,value,2.6963720477233992,primal
2194,t2195,pv,exp,value,2.886697137358672,primal,load,exp,value,2.771852934015096,primal
2195,t2196,pv,exp,value,3.1140245369256676,primal,load,exp,value,2.781227173119065,primal
2196,t2197,pv,exp,value,2.9997594419052205,primal,load,exp,value,2.7279035792549307,primal
2197,t2198,pv,exp,value,2.5330767380322348,primal,load,exp,value,2.6896761626491354,primal
2198,t2199,pv,exp,value,1.8943949963916284,primal,load,exp,value,2.7270513757000243,primal
2199,t2200,pv,exp,value,1.2893913880202068,primal,load,exp,value,2.7748965181397613,primal
2200,t2201,pv,exp,value,0.7108491700745729,primal,load,exp,value,2.8749695641587536,primal
2201,t2202,pv,exp,value,0.2898725042097667,primal,load,exp,value,3.0372534696859024,primal
2202,t2203,pv,exp,value,0.07216742843396681,primal,load,exp,value,3.125882639396153,primal
2203,t2204,pv,exp,value,0.0,primal,load,exp,value,3.02008765522279,primal
2204,t2205,pv,exp,value,0.0,primal,load,exp,value,2.863647431214999,primal
2205,t2206,pv,exp,value,0.0,primal,load,exp,value,2.804845385926467,primal
2206,t2207,pv,exp,value,0.0,primal,load,exp,value,2.6256391526661798,primal
2207,t2208,pv,exp,value,0.0,primal,load,exp,value,2.5252008765522276,primal
2208,t2209,pv,exp,value,0.0,primal,load,exp,value,2.402970538105673,primal
2209,t2210,pv,exp,value,0.0,primal,load,exp,value,2.3335768200633065,primal
2210,t2211,pv,exp,value,0.0,primal,load,exp,value,2.3206720233747262,primal
2211,t2212,pv,exp,value,0.0,primal,load,exp,value,2.4274409544679814,primal
2212,t2213,pv,exp,value,0.0,primal,load,exp,value,2.7708789870952035,primal
2213,t2214,pv,exp,value,0.043300457060380076,primal,load,exp,value,3.4035792549306065,primal
2214,t2215,pv,exp,value,0.21529949482800095,primal,load,exp,value,3.8171414657901144,primal
2215,t2216,pv,exp,value,0.6831849891748858,primal,load,exp,value,3.924519113708303,primal
2216,t2217,pv,exp,value,1.4493625210488335,primal,load,exp,value,3.8081324567811055,primal
2217,t2218,pv,exp,value,2.0772191484243443,primal,load,exp,value,3.6912588263939616,primal
2218,t2219,pv,exp,value,2.5487130141929275,primal,load,exp,value,3.7361821280740197,primal
2219,t2220,pv,exp,value,2.901130623045465,primal,load,exp,value,3.6238130021913806,primal
2220,t2221,pv,exp,value,2.982920375270628,primal,load,exp,value,3.577307036766496,primal
2221,t2222,pv,exp,value,2.808515756555208,primal,load,exp,value,3.41709276844412,primal
2222,t2223,pv,exp,value,2.4729372143372625,primal,load,exp,value,3.3825176527879233,primal
2223,t2224,pv,exp,value,1.8835698821265334,primal,load,exp,value,3.3431945458972483,primal
2224,t2225,pv,exp,value,1.1967765215299495,primal,load,exp,value,3.3873873873873874,primal
2225,t2226,pv,exp,value,0.5027664180899687,primal,load,exp,value,3.4802775748721695,primal
2226,t2227,pv,exp,value,0.08178975222516238,primal,load,exp,value,3.658022887752618,primal
2227,t2228,pv,exp,value,0.0,primal,load,exp,value,3.5689067445824203,primal
2228,t2229,pv,exp,value,0.0,primal,load,exp,value,3.3160457755052346,primal
2229,t2230,pv,exp,value,0.0,primal,load,exp,value,3.157535914292671,primal
2230,t2231,pv,exp,value,0.0,primal,load,exp,value,2.9548332115899685,primal
2231,t2232,pv,exp,value,0.0,primal,load,exp,value,2.8037496956415877,primal
2232,t2233,pv,exp,value,0.0,primal,load,exp,value,2.67299732164597,primal
2233,t2234,pv,exp,value,0.0,primal,load,exp,value,2.612734355977599,primal
2234,t2235,pv,exp,value,0.0,primal,load,exp,value,2.586072559045532,primal
2235,t2236,pv,exp,value,0.0,primal,load,exp,value,2.693084976868761,primal
2236,t2237,pv,exp,value,0.0,primal,load,exp,value,3.0332359386413437,primal
2237,t2238,pv,exp,value,0.04811161895597786,primal,load,exp,value,3.5757243730216706,primal
2238,t2239,pv,exp,value,0.2982920375270628,primal,load,exp,value,3.7853664475286095,primal
2239,t2240,pv,exp,value,0.8660091412076016,primal,load,exp,value,3.781470659849038,primal
2240,t2241,pv,exp,value,1.6550396920856385,primal,load,exp,value,3.695519844168493,primal
2241,t2242,pv,exp,value,2.2468126052441666,primal,load,exp,value,3.599220842464086,primal
2242,t2243,pv,exp,value,2.575174404618715,primal,load,exp,value,3.5849768687606525,primal
2243,t2244,pv,exp,value,2.7375511185951407,primal,load,exp,value,3.54163623082542,primal
2244,t2245,pv,exp,value,2.7159008900649506,primal,load,exp,value,3.614073532992452,primal
2245,t2246,pv,exp,value,2.469328842915564,primal,load,exp,value,3.594959824689554,primal
2246,t2247,pv,exp,value,2.026701948520568,primal,load,exp,value,3.5983686389091796,primal
2247,t2248,pv,exp,value,1.4108732258840508,primal,load,exp,value,3.562576089603117,primal
2248,t2249,pv,exp,value,0.8130863603560259,primal,load,exp,value,3.58400292184076,primal
2249,t2250,pv,exp,value,0.3536203993264373,primal,load,exp,value,3.6648405161918673,primal
2250,t2251,pv,exp,value,0.08299254269906184,primal,load,exp,value,3.7311906501095695,primal
2251,t2252,pv,exp,value,0.0,primal,load,exp,value,3.6117604090577067,primal
2252,t2253,pv,exp,value,0.0,primal,load,exp,value,3.34745556367178,primal
2253,t2254,pv,exp,value,0.0,primal,load,exp,value,3.2048940832724613,primal
2254,t2255,pv,exp,value,0.0,primal,load,exp,value,2.972729486243,primal
2255,t2256,pv,exp,value,0.0,primal,load,exp,value,2.812758704650596,primal
2256,t2257,pv,exp,value,0.0,primal,load,exp,value,2.672266861456051,primal
2257,t2258,pv,exp,value,0.0,primal,load,exp,value,2.6135865595325054,primal
2258,t2259,pv,exp,value,0.0,primal,load,exp,value,2.572802532261992,primal
2259,t2260,pv,exp,value,0.0,primal,load,exp,value,2.635500365230095,primal
2260,t2261,pv,exp,value,0.0,primal,load,exp,value,2.9883126369612856,primal
2261,t2262,pv,exp,value,0.0517199903776762,primal,load,exp,value,3.5423666910153395,primal
2262,t2263,pv,exp,value,0.24536925667548712,primal,load,exp,value,3.8403944485025567,primal
2263,t2264,pv,exp,value,0.7228770748135676,primal,load,exp,value,3.9765035305575847,primal
2264,t2265,pv,exp,value,1.5143132066394036,primal,load,exp,value,3.8642561480399316,primal
